Date,Close,High,Low,Open,Volume
2024-11-14,1679.8231201171875,1722.530487577794,1679.8231201171875,1708.2946984242585,12795300
2024-11-15,1751.001953125,1755.7472158705962,1679.8230119410568,1679.8230119410568,25035400
2024-11-18,1727.2757568359375,1755.747335245321,1713.0399676312456,1755.747335245321,9937400
2024-11-19,1713.0399169921875,1741.5114945599246,1713.0399169921875,1727.2757057760562,7647900
2024-11-20,1713.0399169921875,1736.7662316319686,1708.2946540642313,1713.0399169921875,8032900
2024-11-21,1651.3515625,1727.275772270115,1651.3515625,1708.2947198275865,21864200
2024-11-22,1703.5494384765625,1717.7852276560322,1660.8420709381528,1665.587333997976,11683400
2024-11-25,1817.4356689453125,1817.4356689453125,1717.7851492381285,1717.7851492381285,51638500
2024-11-26,1774.728271484375,1836.41668733811,1774.728271484375,1822.1808990641712,25359300
2024-11-28,1788.964111328125,1841.1620031705904,1788.964111328125,1803.199900012433,18645200
2024-11-29,1769.9830322265625,1807.9451347944243,1760.492506584597,1788.9640835104935,15027900
2024-12-02,1779.4736328125,1803.1999479166668,1755.7473177083334,1755.7473177083334,8835100
2024-12-03,1779.4736328125,1803.1999479166668,1765.23784375,1784.2188958333334,8008800
2024-12-04,1812.6904296875,1822.1809554973825,1765.2378006380889,1769.98306354303,11996400
2024-12-05,1818.5096435546875,1833.057720703125,1794.2628483072915,1833.057720703125,6319800
2024-12-06,1813.6602783203125,1828.2083554191383,1803.9615602544288,1818.509637353255,3507600
2024-12-09,1837.9071044921875,1857.304540951208,1808.810949803657,1813.660308918412,7794200
2024-12-10,1939.74365234375,1978.538525390625,1842.7564697265625,1852.455187988281,39307500
2024-12-11,1886.400634765625,1959.1410191396208,1886.400634765625,1939.743583306556,19931300
2024-12-12,1847.6058349609373,1896.0994264297285,1847.6058349609373,1891.2500672828487,7574000
2024-12-13,1813.6602783203125,1847.6057915509064,1799.1122012214864,1847.6057915509064,8899500
2024-12-16,1770.01611328125,1813.6603462114729,1765.1667540667809,1813.6603462114729,7627000
2024-12-17,1706.974365234375,1774.8653911243784,1706.974365234375,1755.467955155806,17086100
2024-12-18,1750.61865234375,1765.16672978705,1697.2757017183171,1731.2212157526835,10167000
2024-12-19,1716.673095703125,1740.9198908401747,1706.974377648305,1740.9198908401747,6313900
2024-12-20,1697.275634765625,1731.2211474609376,1697.275634765625,1716.673070591518,16051300
2024-12-23,1731.22119140625,1740.9199095653885,1702.125036928834,1711.8237550879726,5679500
2024-12-24,1726.371826171875,1765.166698670119,1726.371826171875,1731.2211852341554,3695800
2024-12-27,1784.5640869140625,1803.961522641389,1726.371779732082,1731.221138663914,9226300
