Date,Close,High,Low,Open,Volume
2024-11-14,3504.816650390625,3572.4026464036674,3504.816650390625,3572.4026464036674,5105100
2024-11-15,3417.92041015625,3533.7821189751057,3417.92041015625,3504.816691770392,4684600
2024-11-18,3427.575439453125,3446.885723619058,3359.989444872359,3427.575439453125,5202000
2024-11-19,3553.092529296875,3572.402814782184,3427.575673642365,3427.575673642365,7248500
2024-11-20,3495.16162109375,3630.333617489641,3495.16162109375,3562.747619291696,8908100
2024-11-21,3475.851318359375,3524.127031114366,3466.1961758083767,3514.471888563368,4399000
2024-11-22,3466.196044921875,3543.4371824131704,3466.196044921875,3475.851187108287,3858400
2024-11-25,3524.126953125,3572.402664811644,3466.196099101028,3475.8512414383563,5313900
2024-11-26,3475.851318359375,3591.713028971354,3475.851318359375,3543.437316216363,5081100
2024-11-28,3485.50634765625,3572.402627791724,3475.851205418975,3495.161489893525,8178400
2024-11-29,3379.2998046875,3514.471796875,3369.644662388393,3504.816654575893,7413800
2024-12-02,3302.05859375,3417.92029879386,3302.05859375,3379.2997304459063,5879700
2024-12-03,3176.541748046875,3350.334305690777,3166.886605955547,3302.0585952341376,22354700
2024-12-04,3321.368896484375,3321.368896484375,3195.8520486521165,3195.8520486521165,19718800
2024-12-05,3253.782958984375,3311.713812853533,3244.127816672849,3311.713812853533,6901600
2024-12-06,3166.88671875,3263.438143102134,3147.576433879573,3253.7830006669205,19594300
2024-12-09,3195.85205078125,3215.1623350760005,3157.2314821917485,3176.541766486499,10425600
2024-12-10,3195.85205078125,3234.4726193707515,3195.85205078125,3215.1623350760005,9854000
2024-12-11,3321.368896484375,3331.024038625318,3195.8520486521165,3195.8520486521165,15160800
2024-12-12,3263.438232421875,3398.610230214497,3244.1279470229288,3340.679374017659,11730700
2024-12-13,3282.74853515625,3321.369106158088,3253.783106904871,3253.783106904871,6867400
2024-12-16,3244.1279296875,3302.0587855747767,3224.817644391741,3282.748500279018,4345600
2024-12-17,3176.541748046875,3273.093168960154,3166.886605955547,3244.12774268617,7382900
2024-12-18,3263.438232421875,3273.093375121348,3186.197090826091,3195.852233525564,10466100
2024-12-19,3166.88671875,3234.472715796493,3147.576433879573,3234.472715796493,6603300
2024-12-20,3147.576416015625,3205.507270298121,3147.576416015625,3166.886700776457,7533200
2024-12-23,3234.47265625,3244.1277985074626,3108.955806902985,3186.1969449626868,13913800
2024-12-24,3128.26611328125,3234.4726788556136,3128.26611328125,3234.4726788556136,6957200
2024-12-27,3186.197021484375,3215.1624489524147,3137.921309037642,3137.921309037642,10314000
2024-12-30,3176.541748046875,3234.4726005948423,3157.231463864219,3234.4726005948423,5280100
2025-01-02,3166.88671875,3205.5072884908536,3147.576433879573,3205.5072884908536,3218900
2025-01-03,3157.231689453125,3234.472831702743,3147.576546671922,3186.197117796732,4297600
2025-01-06,3108.955810546875,3176.5418064283285,3108.955810546875,3166.8866641595496,6742200
2025-01-07,3070.335205078125,3137.921200158461,3070.335205078125,3118.610915849794,4344300
2025-01-08,2944.818359375,3099.3006339651643,2935.163217213115,3079.990349641393,11759800
2025-01-09,2867.577392578125,2983.4391054095645,2867.577392578125,2944.818534465752,10586500
2025-01-10,2877.232421875,2954.473560717281,2867.5772795197145,2867.5772795197145,6219300
2025-01-13,2819.301513671875,2886.887508862639,2799.9912293316565,2877.23236669253,6333400
2025-01-14,2684.129638671875,2867.577347789737,2635.8539257461216,2819.3016348639835,17575500
2025-01-15,2780.680908203125,2809.6463343302407,2693.7846298217773,2693.7846298217773,16658700
