Date,Close,High,Low,Open,Volume
2024-11-14,1100.3521728515625,1148.4024860765217,1085.9370788840747,1138.79242343153,37857700
2024-11-15,1071.52197265625,1114.7672540639014,1061.9119101212164,1114.7672540639014,35255900
2024-11-18,1023.4716796875,1076.3270246478874,1018.6666483274648,1071.5219932878522,42382000
2024-11-19,1047.496826171875,1081.13204536088,1037.8867635464449,1042.69179485916,36700300
2024-11-20,1095.547119140625,1105.1571815892269,1061.911900570518,1061.911900570518,32228800
2024-11-21,1100.3521728515625,1109.9622354965545,1076.327016239083,1109.9622354965545,22711800
2024-11-22,1100.3521728515625,1114.7672668190503,1090.7421102065707,1109.9622354965545,22511200
2024-11-25,1124.3773193359375,1138.7924131735776,1105.157194219084,1109.9622254982974,22962600
2024-11-26,1081.132080078125,1114.7673003472223,1076.3270486111112,1114.7673003472223,20457100
2024-11-28,1081.132080078125,1095.5471744791666,1076.3270486111112,1081.132080078125,6527200
2024-11-29,1047.496826171875,1095.5471392990253,1047.496826171875,1085.9370766735951,22014700
2024-12-02,1009.0565795898438,1071.5219868977863,1009.0565795898438,1052.3018615722656,20359200
2024-12-03,1028.276611328125,1033.0816422221817,1004.2514568578416,1009.0564877518984,18267900
2024-12-04,1085.93701171875,1090.742042744054,1037.886701465708,1042.691732491012,23670400
2024-12-05,1081.132080078125,1085.9371115451388,1057.1069227430555,1081.132080078125,14337700
2024-12-06,1105.1572265625,1114.767289402174,1037.8867866847827,1061.9119437839674,57392300
2024-12-09,1090.7420654296875,1109.9621899306512,1081.1320031792056,1100.3521276801694,33008800
2024-12-10,1105.1572265625,1119.5723208220109,1095.547163722826,1095.547163722826,26310600
2024-12-11,1095.547119140625,1119.57227526213,1095.547119140625,1105.1571815892269,14846800
2024-12-12,1076.3270263671875,1124.3773400442942,1061.9119322640556,1114.7672773088727,28938000
2024-12-13,1047.496826171875,1085.9370766735951,1042.69179485916,1071.52198273545,23313000
2024-12-16,1028.276611328125,1057.106796692465,1023.4715804340684,1057.106796692465,25109300
2024-12-17,1004.2515869140624,1037.8868075284092,999.4465553977274,1028.2767444957387,24612600
2024-12-18,989.8364868164062,1047.4968646892066,975.4213923482062,1004.2515812846063,55043100
2024-12-19,1009.0565795898438,1028.2767049153647,975.4213602701824,980.2263916015626,56177800
2024-12-20,1047.496826171875,1081.13204536088,1018.6666382955848,1018.6666382955848,66863300
2024-12-23,1052.3018798828125,1066.7169741277826,1037.8867856378424,1061.9119427127926,17883000
2024-12-24,1047.496826171875,1066.716951422735,1037.8867635464449,1052.30185748459,16899700
2024-12-27,1061.911865234375,1076.3269584276018,1052.3018031055572,1052.3018031055572,12255100
2024-12-30,1057.10693359375,1076.327059659091,1052.3019020774148,1066.7169966264205,13138900
2025-01-02,1076.3270263671875,1100.3521832057409,1071.5219949994769,1076.3270263671875,23063400
2025-01-03,1090.7420654296875,1109.9621899306512,1090.7420654296875,1100.3521276801694,22600000
2025-01-06,1095.547119140625,1124.3773064864308,1095.547119140625,1105.1571815892269,23441400
2025-01-07,1085.93701171875,1105.1571358199667,1047.4967635163164,1095.5470737693583,33911700
2025-01-08,1085.93701171875,1090.742042744054,1061.911856592229,1085.93701171875,34386600
2025-01-09,1085.93701171875,1100.3521047946626,1071.5219186428374,1085.93701171875,14650700
2025-01-10,1076.3270263671875,1095.5471518380302,1076.3270263671875,1085.937089102609,20785700
2025-01-13,1153.20751953125,1162.8175821940104,1109.9622375488282,1119.5723002115883,83766400
2025-01-14,1143.597412109375,1167.6225678259584,1129.182318679425,1153.2074743960084,33058700
2025-01-15,1148.4024658203125,1148.4024658203125,1114.7672471561193,1138.7924033448287,30433100
2025-01-16,1133.9874267578125,1186.8427729202529,1133.9874267578125,1172.4276785123147,44041300
2025-01-17,1138.79248046875,1148.402543595069,1109.9622910897942,1133.9874489055908,27122700
2025-01-20,1124.3773193359375,1143.597444452791,1109.9622254982974,1143.597444452791,23625200
2025-01-21,1052.3018798828125,1124.377351107663,1052.3018798828125,1124.377351107663,61046000
2025-01-22,1061.911865234375,1061.911865234375,1023.4716167191036,1047.4967720411482,60882700
2025-01-23,1081.132080078125,1081.132080078125,1047.4968598090277,1061.911954210069,27318000
2025-01-24,1061.911865234375,1076.3269584276018,1057.106834169966,1076.3269584276018,17571800
2025-01-30,1009.0565795898438,1066.7169555664063,1009.0565795898438,1066.7169555664063,28631800
2025-01-31,1037.8868408203125,1037.8868408203125,1013.8616824679904,1013.8616824679904,20806600
2025-02-03,1033.081787109375,1037.8868186773254,1004.2515977016716,1037.8868186773254,27339800
2025-02-04,1009.0565795898438,1033.0817362467449,1004.2515482584636,1023.4716735839844,20590200
2025-02-05,1028.276611328125,1028.276611328125,994.6413950697284,1009.0564877518984,25474900
2025-02-06,989.8364868164062,1023.4717072422064,989.8364868164062,1018.6666757528064,23640400
2025-02-07,994.6414794921876,994.6414794921876,961.0062603789252,989.8364481902928,40501400
2025-02-10,1018.6666259765624,1018.6666259765624,980.226375939711,999.4465009581368,24467500
2025-02-11,1009.0565795898438,1018.6666422526042,999.4465169270834,1018.6666422526042,22060900
2025-02-12,999.446533203125,1023.4716902512772,999.446533203125,1013.8616274320162,29105300
2025-02-13,999.446533203125,1013.8616274320162,989.836470383864,989.836470383864,13679800
2025-02-14,1028.276611328125,1028.276611328125,1004.2514568578416,1004.2514568578416,22607600
2025-02-17,1047.496826171875,1057.1068887973051,1018.6666382955848,1028.276700921015,19500600
2025-02-18,1042.6917724609375,1061.9118972989272,1037.88674125144,1057.1068660894298,23760500
2025-02-19,1028.276611328125,1047.4967349043516,1023.4715804340684,1042.6917040102949,17028900
2025-02-20,1023.4716796875,1037.8867737676055,1013.8616169674297,1023.4716796875,15216600
2025-02-21,1018.6666259765624,1033.0817197403817,999.4465009581368,1023.4716572311688,26800000
2025-02-24,1013.8616333007812,1018.6666647382256,994.6415075510034,1018.6666647382256,20462700
2025-02-25,994.6414794921876,1013.861604699766,975.421354284609,1009.0565733978714,22070000
2025-02-26,1004.2515869140624,1004.2515869140624,970.616366299716,975.4213978160512,30253800
2025-02-27,989.8364868164062,1009.0566127740065,970.616360858806,1004.2515812846063,29193400
2025-02-28,961.0062866210938,989.8364752197266,961.0062866210938,985.0314437866213,55165200
2025-03-03,970.6163330078124,994.6414897654316,965.8113016562886,980.22639571086,25189400
2025-03-04,961.0062866210938,980.2264123535156,951.3962237548828,965.8113180541992,45013800
2025-03-05,970.6163330078124,975.4213643593364,956.201238953241,956.201238953241,28937600
2025-03-06,961.0062866210938,975.4213809204102,961.0062866210938,965.8113180541992,29794500
2025-03-07,965.811279296875,975.421341777441,951.396185576026,961.006248056592,26979600
2025-03-10,980.2263793945312,985.031410666073,961.006254308364,970.6163168514476,38408700
2025-03-11,961.0062866210938,970.6163494873048,956.2012551879884,965.8113180541992,24303300
2025-03-12,961.0062866210938,975.4213809204102,956.2012551879884,965.8113180541992,20918100
2025-03-13,961.0062866210938,975.4213809204102,961.0062866210938,965.8113180541992,18045200
2025-03-14,956.2012329101562,965.8112955524696,946.5911702678432,961.0062642313128,47104200
2025-03-17,961.0062866210938,970.6163494873048,956.2012551879884,961.0062866210938,27478800
2025-03-18,951.3961791992188,985.0313976557568,864.9056174538352,965.8112728234494,54204700
2025-03-19,932.1760864257812,951.3962119190963,932.1760864257812,951.3962119190963,28629000
2025-03-20,961.0062866210938,961.0062866210938,917.7610037231444,932.1760980224608,40503900
2025-03-21,936.9810791015624,970.6162973257212,936.9810791015624,970.6162973257212,24824400
2025-03-24,917.7609252929688,946.5911114278264,908.1508632480162,946.5911114278264,31354000
2025-03-25,941.7861328125,965.8112892617984,917.7609763632016,917.7609763632016,28207800
2025-03-26,989.8364868164062,999.4465497952062,951.396234901206,956.201266390606,26216300
2025-03-27,985.0313720703124,994.6414342368522,975.4213099037728,989.8364031535824,14196500
2025-04-08,932.1760864257812,932.1760864257812,840.8804903325346,864.9056471991785,137056000
2025-04-09,898.5408325195312,946.5911444189716,874.5156765698111,903.3458637094752,89077200
2025-04-10,975.4213256835938,975.4213256835938,936.9810763955704,956.201201039582,70015700
2025-04-11,975.4213256835938,980.2263568445968,946.5911387175762,970.6162945225908,53519700
2025-04-14,999.446533203125,999.446533203125,970.6163447453424,975.4213761549728,22778000
2025-04-15,1013.8616333007812,1018.6666647382256,989.8364761135588,1004.2515704258924,25980500
2025-04-16,980.2263793945312,1018.6666295668658,975.4213481229896,1013.861598295324,31394800
2025-04-17,999.446533203125,1013.8616274320162,989.836470383864,989.836470383864,21391500
2025-04-21,1009.0565795898438,1033.0817362467449,1004.2515482584636,1009.0565795898438,23484900
2025-04-22,1028.276611328125,1042.6917040102949,994.6413950697284,1009.0564877518984,28259700
2025-04-23,1052.3018798828125,1085.937099787743,1037.8867856378424,1037.8867856378424,55760000
2025-04-24,1033.081787109375,1052.3019133811772,1018.6666924055232,1052.3019133811772,36559000
2025-04-25,1018.6666259765624,1047.496813504201,1018.6666259765624,1037.8867509949882,22156800
2025-04-28,1018.6666259765624,1047.496813504201,1009.0565634673496,1028.2766884857754,27654400
2025-04-29,1028.276611328125,1033.0816422221817,1013.861518645955,1033.0816422221817,18819000
2025-04-30,1009.0565795898438,1028.2767049153647,1009.0565795898438,1013.861610921224,22696500
2025-05-02,1004.2515869140624,1018.6666814630682,989.8364923650568,1009.0566184303976,22757800
2025-05-05,994.6414794921876,1004.2515420959768,975.421354284609,1004.2515420959768,32458200
2025-05-06,999.446533203125,1004.2515646127554,975.4213761549728,1004.2515646127554,34228700
2025-05-07,1013.8616333007812,1033.0817590505592,1004.2515704258924,1018.6666647382256,52294800
2025-05-08,1023.4716796875,1028.2767110475352,989.8364601672536,1013.8616169674297,41195200
2025-05-09,1052.3018798828125,1085.937099787743,1037.8867856378424,1037.8867856378424,68836100
2025-05-14,1085.93701171875,1114.7671978705753,1071.5219186428374,1095.5470737693583,71875400
2025-05-15,1095.547119140625,1114.767244037829,1066.7169317948192,1090.742087916324,64283000
2025-05-16,1085.93701171875,1100.3521047946626,1081.1319806934457,1095.5470737693583,25934500
2025-05-19,1105.1572265625,1129.1823836616848,1100.352195142663,1100.352195142663,27247500
2025-05-20,1071.52197265625,1124.377316598935,1071.52197265625,1119.5722853314182,33989800
2025-05-21,1105.1572265625,1109.962257982337,1066.7169752038044,1076.3270380434783,33292300
2025-05-22,1177.232666015625,1196.4527911750638,1095.54713408801,1109.9622279575892,130448100
2025-05-23,1158.0125732421875,1196.4528246361192,1158.0125732421875,1186.8427617876362,24452800
2025-05-26,1210.867919921875,1225.2830142066591,1158.0125742109994,1162.8176056392608,73542200
2025-05-27,1206.0628662109375,1220.477960229395,1182.0377095135084,1220.477960229395,37647700
2025-05-28,1182.0377197265625,1230.0880335365853,1177.2326883455603,1210.8679080125762,33700500
2025-06-02,1191.6478271484375,1196.45285870952,1119.5723537322012,1162.817637781943,52548000
2025-06-03,1206.0628662109375,1234.8930542478524,1177.2326781740226,1206.0628662109375,63368100
2025-06-04,1196.4527587890625,1220.4779145880395,1191.647727629267,1220.4779145880395,29159200
2025-06-05,1201.2578125,1210.867875,1177.23265625,1196.45278125,24429800
2025-06-10,1230.0880126953125,1263.72323179245,1201.257824897766,1206.0628561973572,73665900
2025-06-11,1230.0880126953125,1244.5031065940857,1220.4779500961304,1239.6980752944946,20296500
2025-06-12,1230.0880126953125,1287.7483882904053,1230.0880126953125,1263.72323179245,47157200
2025-06-13,1345.40869140625,1345.40869140625,1268.5281947544645,1292.5533499581472,184387100
2025-06-16,1394.3326416015625,1506.8577319764254,1379.6554559004935,1423.6870130037007,238958200
2025-06-17,1360.0859375,1379.6555193345323,1311.1619829136691,1364.9783329586332,134402100
2025-06-18,1384.5478515625,1433.4718039145318,1374.7630610920935,1409.009827738516,143739500
2025-06-19,1418.794677734375,1418.794677734375,1325.8391643655712,1389.4403050915948,131095300
2025-06-20,1399.22509765625,1418.794679441652,1364.9783295317964,1399.22509765625,105527000
2025-06-23,1418.794677734375,1492.1806093413254,1404.117491412985,1467.7186321390086,226176400
2025-06-24,1291.5924072265625,1325.8391755999942,1281.8076162627249,1286.7000117446437,147299900
2025-06-25,1232.8836669921875,1301.377204047309,1208.4216894725012,1291.5924130394344,132673800
2025-06-26,1242.66845703125,1252.453248031496,1218.2064795306349,1232.883666031004,57191600
2025-06-30,1218.2064208984375,1247.5607924863516,1213.3140256337851,1242.6683972216993,41445500
2025-07-01,1232.8836669921875,1242.668458000062,1193.7445029606895,1218.2064804803756,74414400
2025-07-02,1218.2064208984375,1232.8836066923946,1188.8520493105234,1232.8836066923946,68317400
2025-07-03,1232.8836669921875,1257.3456445118738,1218.2064804803756,1223.098875984313,42393500
2025-07-04,1218.2064208984375,1232.8836066923946,1203.5292351044804,1232.8836066923946,19134600
2025-07-07,1203.529296875,1227.9912744537603,1193.744505843496,1218.206483422256,23109900
2025-07-08,1213.3140869140625,1232.8836689610634,1208.4216914023125,1208.4216914023125,27526900
2025-07-09,1232.8836669921875,1237.7760624961247,1223.098875984313,1232.8836669921875,36496000
2025-07-10,1227.9912109375,1247.5607919882968,1223.0988156748008,1232.8836062001992,26728600
2025-07-11,1232.8836669921875,1237.7760624961247,1223.098875984313,1232.8836669921875,20415200
2025-07-14,1223.098876953125,1242.6684589843749,1208.4216904296875,1242.6684589843749,38729200
2025-07-15,1227.9912109375,1232.8836062001992,1208.4216298867032,1223.0988156748008,28628200
2025-07-16,1267.13037109375,1286.6999521145028,1232.8836043074325,1237.7759995626209,77888800
2025-07-17,1296.4847412109375,1306.2695317106427,1252.453183962264,1272.0227649616745,62658300
2025-07-18,1272.0228271484375,1301.377200082632,1272.0228271484375,1272.0228271484375,53833300
2025-07-21,1257.3455810546875,1281.807557339798,1247.5607905406432,1276.915162082776,41065900
2025-07-22,1232.8836669921875,1262.238040015811,1223.098875984313,1257.3456445118738,38036400
2025-07-23,1242.66845703125,1242.66845703125,1198.6368975301427,1227.991270530881,55683300
2025-07-24,1257.3455810546875,1276.915162082776,1232.8836047695768,1242.668395283621,42392400
2025-07-25,1223.098876953125,1267.1304365234375,1223.098876953125,1262.238041015625,29396400
2025-07-28,1242.66845703125,1242.66845703125,1223.098875030758,1242.66845703125,17238300
2025-07-29,1291.5924072265625,1301.3771981904,1242.6684524073746,1262.23803433505,55396000
2025-07-30,1296.4847412109375,1320.9467174602005,1291.592345961085,1311.1619269604953,55684900
2025-07-31,1257.3455810546875,1316.054324138953,1252.4531857976654,1311.1619288819309,41569200
2025-08-01,1198.6368408203125,1247.5607935068558,1193.744445551658,1232.8836077008928,54321600
2025-08-04,1179.0672607421875,1198.636841833344,1144.8204938326633,1198.636841833344,40999700
