Date,Close,High,Low,Open,Volume
2024-11-14,2150.61328125,2179.4161376953125,2102.6085205078125,2112.20947265625,11546200
2024-11-15,2169.815185546875,2179.4161376953125,2093.007568359375,2169.815185546875,12441600
2024-11-18,2150.61328125,2169.815185546875,2112.20947265625,2160.2142333984375,7913200
2024-11-19,2352.2333984375,2381.036256377551,2160.2143455038267,2169.8152981505104,50132200
2024-11-20,2285.026611328125,2352.2332763671875,2246.622802734375,2352.2332763671875,20783400
2024-11-21,2400.238037109375,2457.84375,2246.622802734375,2285.026611328125,51295800
2024-11-22,2342.63232421875,2419.43994140625,2333.0313720703125,2400.238037109375,13809600
2024-11-25,2400.238037109375,2429.0408935546875,2361.834228515625,2361.834228515625,18996700
2024-11-26,2342.63232421875,2419.43994140625,2313.8294677734375,2400.238037109375,10460800
2024-11-28,2275.42578125,2342.6324498945146,2256.223875922996,2342.6324498945146,16613400
2024-11-29,2304.228515625,2342.63232421875,2275.4256591796875,2275.4256591796875,12729600
2024-12-02,2285.026611328125,2352.2332763671875,2265.82470703125,2352.2332763671875,9255100
2024-12-03,2409.839111328125,2438.6419692324453,2285.0267270760705,2285.0267270760705,22441700
2024-12-04,2457.84375,2457.84375,2390.6370849609375,2419.43994140625,17621200
2024-12-05,2429.041015625,2457.8438735177865,2390.6372051012845,2457.8438735177865,9622300
2024-12-06,2400.238037109375,2448.2427978515625,2371.4351806640625,2429.0408935546875,12534700
2024-12-09,2381.0361328125,2419.43994140625,2342.63232421875,2400.238037109375,10478300
2024-12-10,2371.435302734375,2419.4400659476214,2323.4305395211286,2381.036255377024,15994900
2024-12-11,2381.0361328125,2438.641845703125,2352.2332763671875,2371.4351806640625,14307400
2024-12-12,2419.43994140625,2448.2427978515625,2352.2332763671875,2381.0361328125,12749200
2024-12-13,2525.050537109375,2525.050537109375,2438.6419635961265,2448.2429162087096,56449100
2024-12-16,2486.646728515625,2534.6514916143824,2467.4448232761224,2515.4495863748793,11828900
2024-12-17,2448.242919921875,2486.6467304304533,2409.8391094132967,2486.6467304304533,6741100
2024-12-18,2333.031494140625,2457.843878600823,2333.031494140625,2448.2429259500386,11161900
2024-12-19,2285.026611328125,2333.0313720703125,2265.82470703125,2294.6275634765625,15878100
2024-12-20,2275.42578125,2313.8295919040083,2198.618159941983,2285.026733913502,14369000
2024-12-23,2381.0361328125,2419.43994140625,2294.6275634765625,2294.6275634765625,8900200
2024-12-24,2342.63232421875,2409.8389892578125,2342.63232421875,2381.0361328125,8375400
2024-12-27,2361.834228515625,2409.8389892578125,2342.63232421875,2352.2332763671875,6822200
2024-12-30,2381.0361328125,2381.0361328125,2285.026611328125,2361.834228515625,11097300
2025-01-02,2285.026611328125,2361.834228515625,2275.4256591796875,2361.834228515625,14055700
2025-01-03,2294.627685546875,2323.430543524451,2285.026732887683,2304.228638206067,5456200
2025-01-06,2256.223876953125,2313.8295929604387,2227.421018949468,2313.8295929604387,14448700
2025-01-07,2246.622802734375,2275.4256591796875,2227.4208984375,2256.2237548828125,5080800
2025-01-08,2246.622802734375,2275.4256591796875,2217.8199462890625,2246.622802734375,6845000
2025-01-09,2294.627685546875,2333.031496183643,2246.6229222509155,2246.6229222509155,4544400
2025-01-10,2285.026611328125,2313.8294677734375,2285.026611328125,2313.8294677734375,2506400
2025-01-13,2294.627685546875,2294.627685546875,2246.6229222509155,2285.026732887683,3847600
2025-01-14,2265.82470703125,2313.8294677734375,2265.82470703125,2313.8294677734375,3118000
2025-01-15,2285.026611328125,2294.6275634765625,2256.2237548828125,2265.82470703125,5435700
2025-01-16,2256.223876953125,2285.026734956782,2246.622924285239,2285.026734956782,5786100
2025-01-17,2189.01708984375,2256.2237548828125,2179.4161376953125,2256.2237548828125,11054100
2025-01-20,2160.21435546875,2217.8200716145834,2160.21435546875,2198.618166232639,5699500
