Date,Close,High,Low,Open,Volume
2024-11-14,1637.53271484375,1651.9815329159007,1618.2676240808823,1651.9815329159007,8310900
2024-11-15,1647.165283203125,1647.165283203125,1623.0839194136056,1637.5327376873174,6432800
2024-11-18,1647.165283203125,1671.2466469926444,1637.5327376873174,1647.165283203125,4805900
2024-11-19,1651.9815673828125,1661.6141129652196,1632.7164762179984,1647.1652945916092,7465300
2024-11-20,1637.53271484375,1676.0628963694853,1623.0838967715993,1651.9815329159007,6836200
2024-11-21,1637.53271484375,1651.9815329159007,1570.1048971737132,1642.348987534467,13061200
2024-11-22,1695.3280029296875,1719.409366607666,1618.2676391601562,1647.1652755737305,19453500
2024-11-25,1695.3280029296875,1724.2256393432617,1685.695457458496,1704.960548400879,13787700
2024-11-26,1637.53271484375,1704.9605325137868,1637.53271484375,1704.9605325137868,16435100
2024-11-28,1651.9815673828125,1680.8792041300337,1627.9002034267949,1647.1652945916092,8962100
2024-11-29,1647.165283203125,1671.2466469926444,1642.3490104452212,1651.981555961029,8395100
2024-12-02,1647.165283203125,1661.6141014768366,1623.0839194136056,1647.165283203125,12172200
2024-12-03,1695.3280029296875,1733.8581848144531,1647.1652755737305,1647.1652755737305,23876900
2024-12-04,1748.3070068359375,1757.9395523281466,1700.1442793748924,1700.1442793748924,23815300
2024-12-05,1757.9395751953125,1767.5721208128211,1738.6744839602954,1767.5721208128211,13834400
2024-12-06,1782.02099609375,1796.4698149809965,1704.9606286951014,1757.9396312816723,34566900
2024-12-09,1883.1627197265625,1902.4278114884712,1782.0209879765425,1782.0209879765425,31210800
2024-12-10,1859.081298828125,1887.9789355974742,1767.5721157251862,1883.1626628025826,39391600
2024-12-11,1854.2650146484375,1892.7951967710023,1830.1836508218344,1859.081287413758,23521600
2024-12-12,1887.97900390625,1955.4068254743302,1854.2650931222097,1854.2650931222097,30547800
2024-12-13,1878.346435546875,1907.2440730168269,1854.2650709885818,1907.2440730168269,5850000
2024-12-16,1878.346435546875,1892.795254281851,1825.36743351863,1878.346435546875,14671500
2024-12-17,1772.388427734375,1878.3464315663214,1762.7558819314709,1878.3464315663214,22275300
2024-12-18,1859.081298828125,1868.7138444179081,1743.4907517507286,1772.3883885200778,19634200
2024-12-19,1782.02099609375,1830.1837257179054,1767.5721772065033,1825.3674527554897,12657600
2024-12-20,1820.5511474609375,1844.6325118453415,1782.0209644458912,1782.0209644458912,14219500
2024-12-23,1839.8162841796875,1868.713922151096,1806.1023732130438,1830.1837381892178,10261700
2024-12-24,1820.5511474609375,1854.265057599103,1801.2860559534145,1849.4487847222222,9315900
2024-12-27,1806.102294921875,1839.8162044270832,1791.6534765625,1820.5511132812499,4991800
2024-12-30,1868.7138671875,1892.7952314553802,1796.4697743838594,1810.9185929445875,12488000
2025-01-02,1815.73486328125,1873.5301374440483,1796.4697718936504,1868.7138645971486,17134600
2025-01-03,1806.102294921875,1830.1836588541667,1782.0209309895833,1825.3673860677084,8630500
2025-01-06,1782.02099609375,1825.3674527554897,1782.02099609375,1806.1023609058277,6667400
2025-01-07,1806.102294921875,1820.5511132812499,1714.5931119791667,1782.0209309895833,11338900
2025-01-08,1767.5721435546875,1815.7348722618997,1762.7558706839664,1801.286053649736,13679800
2025-01-09,1748.3070068359375,1786.8371888047736,1748.3070068359375,1782.0209160586692,4686000
2025-01-10,1767.5721435546875,1806.1023265204572,1743.4907792010813,1748.3070520718027,4682300
