Date,Close,High,Low,Open,Volume
2024-11-14,403.3235168457031,414.3734762113388,403.3235168457031,412.5318163170662,23168000
2024-11-15,403.3235168457031,408.84849652852097,401.4818569514305,407.0068366342484,12013200
2024-11-18,403.3235168457031,410.6901564227936,401.4818569514305,403.3235168457031,15858900
2024-11-19,412.5318298339844,416.2151497432164,407.0068499701364,407.0068499701364,26219000
2024-11-20,418.0567932128906,419.8984530948857,412.53181356690527,414.3734734489004,13640400
2024-11-21,418.0567932128906,421.7401129768808,414.3734734489004,418.0567932128906,12502400
2024-11-22,418.0567932128906,421.7401129768808,416.2151333308955,419.8984530948857,14957000
2024-11-25,419.8984680175781,425.4234478599147,416.2151481226872,421.7401279650237,14299800
2024-11-26,412.5318298339844,419.8984696524484,408.8485099247524,418.0568096978324,14921900
2024-11-28,408.8485107421875,414.3734906170819,407.0068507838894,414.3734906170819,7822900
2024-11-29,407.0068359375,410.69015571973983,403.3235161552602,407.0068359375,14765900
2024-12-02,407.0068359375,412.5318156108597,405.1651760463801,407.0068359375,8965900
2024-12-03,408.8485107421875,410.6901707004856,405.1651908255912,408.8485107421875,8416100
2024-12-04,414.37347412109375,418.05679389105904,410.69015435112846,410.69015435112846,18324400
2024-12-05,419.8984680175781,425.4234478599147,410.6901682803506,416.2151481226872,22820700
2024-12-06,429.1067504882813,430.9484103616216,419.89845112158,423.5817708682605,21931000
2024-12-09,434.6317443847656,436.47340431859936,429.1067645832644,429.1067645832644,24926100
2024-12-10,432.7900695800781,436.4733893211852,427.2650899684176,436.4733893211852,14579600
2024-12-11,434.6317443847656,438.3150642524332,430.94842451709815,432.7900844509319,19177400
2024-12-12,427.2651062011719,438.3150658443057,427.2651062011719,436.4734059037834,7740800
2024-12-13,425.4234313964844,430.9484110250101,423.5817715203091,430.9484110250101,6169400
2024-12-16,416.2151489257813,427.2651086317754,414.3734889747822,425.4234486807764,15437700
2024-12-17,407.0068359375,421.7401150664593,407.0068359375,416.2151353930996,9489600
2024-12-18,405.1651916503906,410.6901715365323,405.1651916503906,407.00685161243786,5572600
2024-12-19,394.115234375,403.3235342435748,390.4319144275701,403.3235342435748,18734600
2024-12-20,399.6401977539063,403.3235175488731,392.2735581639725,394.1152180614559,8088800
2024-12-23,397.7985534667969,403.323533376058,395.9568934970432,399.6402134365506,6559000
2024-12-24,395.9568786621094,399.64019846361737,394.1152187613554,397.79853856286337,8960700
